"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2.35616438356164,2.78082191780822,2.99452054794521,3.74794520547945,3.99452054794521,4.6,4.99452054794521,5.2433415674826,6.99452054794521,7.96164383561644,8.58904109589041,9.2433415674826,10.8,11.7452054794521,12.9945205479452,14.7095890410959,18.4931506849315,22.241095890411,25.9947076877012,29.4947076877012,2.99452054794521,3.74794520547945,4.6,5.2433415674826,6.99452054794521,8.58904109589041,9.2433415674826,11.7452054794521,12.9945205479452,18.4931506849315
2.35342465753425,2.77808219178082,2.99178082191781,3.74520547945205,3.99178082191781,4.5972602739726,4.99178082191781,5.2406018414552,6.99178082191781,7.95890410958904,8.58630136986301,9.2406018414552,10.7972602739726,11.7424657534247,12.9917808219178,14.7068493150685,18.4904109589041,22.2383561643836,25.9919679616738,29.4919679616738,2.35342465753425,3.74520547945205,3.99178082191781,4.5972602739726,5.2406018414552,9.2406018414552,10.7972602739726,11.7424657534247,18.4904109589041,22.2383561643836
2.35068493150685,2.77534246575342,2.98904109589041,3.74246575342466,3.98904109589041,4.59452054794521,4.98904109589041,5.2378621154278,6.98904109589041,7.95616438356164,8.58356164383562,9.2378621154278,10.7945205479452,11.7397260273973,12.9890410958904,14.7041095890411,18.4876712328767,22.2356164383562,25.9892282356464,29.4892282356464,2.35068493150685,3.74246575342466,5.2378621154278,6.98904109589041,8.58356164383562,9.2378621154278,10.7945205479452,18.4876712328767,22.2356164383562,25.9892282356464
2.34794520547945,2.77260273972603,2.98630136986301,3.73972602739726,3.98630136986301,4.59178082191781,4.98630136986301,5.2351223894004,6.98630136986301,7.95342465753425,8.58082191780822,9.2351223894004,10.7917808219178,11.7369863013699,12.986301369863,14.7013698630137,18.4849315068493,22.2328767123288,25.986488509619,29.486488509619,2.34794520547945,2.77260273972603,4.59178082191781,4.98630136986301,8.58082191780822,9.2351223894004,10.7917808219178,11.7369863013699,12.986301369863,29.486488509619
2.34520547945205,2.76986301369863,2.98356164383562,3.73698630136986,3.98356164383562,4.58904109589041,4.98356164383562,5.23238266337301,6.98356164383562,7.95068493150685,8.57808219178082,9.23238266337301,10.7890410958904,11.7342465753425,12.9835616438356,14.6986301369863,18.4821917808219,22.2301369863014,25.9837487835916,29.4837487835916,2.98356164383562,3.98356164383562,4.58904109589041,4.98356164383562,5.23238266337301,7.95068493150685,8.57808219178082,9.23238266337301,11.7342465753425,14.6986301369863
2.33698630136986,2.76164383561644,2.97534246575342,3.72876712328767,3.97534246575342,4.58082191780822,4.97534246575342,5.22416348529082,6.97534246575342,7.94246575342466,8.56986301369863,9.22416348529081,10.7808219178082,11.7260273972603,12.9753424657534,14.6904109589041,18.4739726027397,22.2219178082192,25.9755296055094,29.4755296055094,2.33698630136986,2.76164383561644,3.97534246575342,4.58082191780822,4.97534246575342,5.22416348529082,6.97534246575342,7.94246575342466,9.22416348529081,12.9753424657534
2.33424657534247,2.75890410958904,2.97260273972603,3.72602739726027,3.97260273972603,4.57808219178082,4.97260273972603,5.22142375926342,6.97260273972603,7.93972602739726,8.56712328767123,9.22142375926342,10.7780821917808,11.7232876712329,12.972602739726,14.6876712328767,18.4712328767123,22.2191780821918,25.972789879482,29.472789879482,2.97260273972603,3.97260273972603,4.57808219178082,9.22142375926342,10.7780821917808,11.7232876712329,12.972602739726,18.4712328767123,22.2191780821918,25.972789879482
2.33150684931507,2.75616438356164,2.96986301369863,3.72328767123288,3.96986301369863,4.57534246575342,4.96986301369863,5.21868403323602,6.96986301369863,7.93698630136986,8.56438356164383,9.21868403323602,10.7753424657534,11.7205479452055,12.9698630136986,14.6849315068493,18.4684931506849,22.2164383561644,25.9700501534546,29.4700501534546,2.75616438356164,3.96986301369863,4.57534246575342,5.21868403323602,6.96986301369863,9.21868403323602,10.7753424657534,11.7205479452055,25.9700501534546,29.4700501534546
2.32876712328767,2.75342465753425,2.96712328767123,3.72054794520548,3.96712328767123,4.57260273972603,4.96712328767123,5.21594430720862,6.96712328767123,7.93424657534247,8.56164383561644,9.21594430720862,10.772602739726,11.7178082191781,12.9671232876712,14.6821917808219,18.4657534246575,22.213698630137,25.9673104274272,29.4673104274272,2.32876712328767,3.72054794520548,4.96712328767123,5.21594430720862,10.772602739726,12.9671232876712,14.6821917808219,22.213698630137,25.9673104274272,29.4673104274272
2.32602739726027,2.75068493150685,2.96438356164384,3.71780821917808,3.96438356164384,4.56986301369863,4.96438356164384,5.21320458118123,6.96438356164384,7.93150684931507,8.55890410958904,9.21320458118123,10.7698630136986,11.7150684931507,12.9643835616438,14.6794520547945,18.4630136986301,22.2109589041096,25.9645707013998,29.4645707013998,2.32602739726027,3.71780821917808,3.96438356164384,4.56986301369863,4.96438356164384,7.93150684931507,10.7698630136986,11.7150684931507,14.6794520547945,25.9645707013998
2.31780821917808,2.74246575342466,2.95616438356164,3.70958904109589,3.95616438356164,4.56164383561644,4.95616438356164,5.20498540309903,6.95616438356164,7.92328767123288,8.55068493150685,9.20498540309903,10.7616438356164,11.7068493150685,12.9561643835616,14.6712328767123,18.4547945205479,22.2027397260274,25.9563515233176,29.4563515233176,2.74246575342466,3.70958904109589,4.56164383561644,4.95616438356164,5.20498540309903,7.92328767123288,9.20498540309903,11.7068493150685,12.9561643835616,14.6712328767123
2.31506849315068,2.73972602739726,2.95342465753425,3.70684931506849,3.95342465753425,4.55890410958904,4.95342465753425,5.20224567707164,6.95342465753425,7.92054794520548,8.54794520547945,9.20224567707164,10.758904109589,11.7041095890411,12.9534246575342,14.6684931506849,18.4520547945205,22.2,25.9536117972902,29.4536117972902,2.73972602739726,2.95342465753425,4.55890410958904,8.54794520547945,9.20224567707164,10.758904109589,12.9534246575342,14.6684931506849,18.4520547945205,25.9536117972902
2.30684931506849,2.73150684931507,2.94520547945205,3.6986301369863,3.94520547945205,4.55068493150685,4.94520547945205,5.19402649898945,6.94520547945205,7.91232876712329,8.53972602739726,9.19402649898944,10.7506849315069,11.6958904109589,12.9452054794521,14.6602739726027,18.4438356164384,22.1917808219178,25.945392619208,29.445392619208,2.30684931506849,2.94520547945205,4.55068493150685,4.94520547945205,5.19402649898945,6.94520547945205,11.6958904109589,14.6602739726027,22.1917808219178,29.445392619208
2.2986301369863,2.72328767123288,2.93698630136986,3.69041095890411,3.93698630136986,4.54246575342466,4.93698630136986,5.18580732090725,6.93698630136986,7.9041095890411,8.53150684931507,9.18580732090725,10.7424657534247,11.6876712328767,12.9369863013699,14.6520547945205,18.4356164383562,22.1835616438356,25.9371734411258,29.4371734411258,2.2986301369863,2.72328767123288,3.69041095890411,4.54246575342466,4.93698630136986,7.9041095890411,10.7424657534247,11.6876712328767,12.9369863013699,25.9371734411258
2.2958904109589,2.72054794520548,2.93424657534247,3.68767123287671,3.93424657534247,4.53972602739726,4.93424657534247,5.18306759487986,6.93424657534247,7.9013698630137,8.52876712328767,9.18306759487986,10.7397260273973,11.6849315068493,12.9342465753425,14.6493150684932,18.4328767123288,22.1808219178082,25.9344337150984,29.4344337150984,2.2958904109589,2.72054794520548,3.68767123287671,3.93424657534247,4.93424657534247,5.18306759487986,6.93424657534247,8.52876712328767,11.6849315068493,25.9344337150984
2.29041095890411,2.71506849315069,2.92876712328767,3.68219178082192,3.92876712328767,4.53424657534247,4.92876712328767,5.17758814282506,6.92876712328767,7.8958904109589,8.52328767123288,9.17758814282506,10.7342465753425,11.6794520547945,12.9287671232877,14.6438356164384,18.427397260274,22.1753424657534,25.9289542630436,29.4289542630436,3.68219178082192,3.92876712328767,6.92876712328767,7.8958904109589,9.17758814282506,10.7342465753425,11.6794520547945,12.9287671232877,22.1753424657534,25.9289542630436
2.28767123287671,2.71232876712329,2.92602739726027,3.67945205479452,3.92602739726027,4.53150684931507,4.92602739726027,5.17484841679766,6.92602739726027,7.89315068493151,8.52054794520548,9.17484841679766,10.7315068493151,11.6767123287671,12.9260273972603,14.641095890411,18.4246575342466,22.172602739726,25.9262145370162,29.4262145370162,2.28767123287671,3.92602739726027,4.53150684931507,4.92602739726027,7.89315068493151,8.52054794520548,10.7315068493151,11.6767123287671,14.641095890411,29.4262145370162
2.27945205479452,2.7041095890411,2.91780821917808,3.67123287671233,3.91780821917808,4.52328767123288,4.91780821917808,5.16662923871547,6.91780821917808,7.88493150684931,8.51232876712329,9.16662923871547,10.7232876712329,11.6684931506849,12.9178082191781,14.6328767123288,18.4164383561644,22.1643835616438,25.9179953589341,29.4179953589341,2.7041095890411,3.67123287671233,4.91780821917808,9.16662923871547,11.6684931506849,12.9178082191781,18.4164383561644,22.1643835616438,25.9179953589341,29.4179953589341
2.27671232876712,2.7013698630137,2.91506849315068,3.66849315068493,3.91506849315068,4.52054794520548,4.91506849315068,5.16388951268808,6.91506849315068,7.88219178082192,8.50958904109589,9.16388951268808,10.7205479452055,11.6657534246575,12.9150684931507,14.6301369863014,18.413698630137,22.1616438356164,25.9152556329067,29.4152556329067,3.66849315068493,5.16388951268808,6.91506849315068,7.88219178082192,8.50958904109589,10.7205479452055,12.9150684931507,14.6301369863014,22.1616438356164,29.4152556329067
2.27397260273973,2.6986301369863,2.91232876712329,3.66575342465753,3.91232876712329,4.51780821917808,4.91232876712329,5.16114978666068,6.91232876712329,7.87945205479452,8.50684931506849,9.16114978666068,10.7178082191781,11.6630136986301,12.9123287671233,14.627397260274,18.4109589041096,22.158904109589,25.9125159068793,29.4125159068793,2.91232876712329,3.66575342465753,4.51780821917808,4.91232876712329,5.16114978666068,6.91232876712329,11.6630136986301,14.627397260274,18.4109589041096,22.158904109589
2.27123287671233,2.6958904109589,2.90958904109589,3.66301369863014,3.90958904109589,4.51506849315069,4.90958904109589,5.15841006063328,6.90958904109589,7.87671232876712,8.5041095890411,9.15841006063328,10.7150684931507,11.6602739726027,12.9095890410959,14.6246575342466,18.4082191780822,22.1561643835616,25.9097761808519,29.4097761808519,2.27123287671233,3.66301369863014,7.87671232876712,9.15841006063328,12.9095890410959,14.6246575342466,18.4082191780822,22.1561643835616,25.9097761808519,29.4097761808519
2.26849315068493,2.69315068493151,2.90684931506849,3.66027397260274,3.90684931506849,4.51232876712329,4.90684931506849,5.15567033460588,6.90684931506849,7.87397260273973,8.5013698630137,9.15567033460588,10.7123287671233,11.6575342465753,12.9068493150685,14.6219178082192,18.4054794520548,22.1534246575342,25.9070364548245,29.4070364548245,2.26849315068493,3.66027397260274,3.90684931506849,4.51232876712329,6.90684931506849,7.87397260273973,10.7123287671233,18.4054794520548,22.1534246575342,25.9070364548245
2.26027397260274,2.68493150684932,2.8986301369863,3.65205479452055,3.8986301369863,4.5041095890411,4.8986301369863,5.14745115652369,6.8986301369863,7.86575342465753,8.49315068493151,9.14745115652369,10.7041095890411,11.6493150684932,12.8986301369863,14.613698630137,18.3972602739726,22.1452054794521,25.8988172767423,29.3988172767423,2.68493150684932,3.65205479452055,4.5041095890411,4.8986301369863,5.14745115652369,6.8986301369863,7.86575342465753,18.3972602739726,25.8988172767423,29.3988172767423
2.25753424657534,2.68219178082192,2.8958904109589,3.64931506849315,3.8958904109589,4.5013698630137,4.8958904109589,5.14471143049629,6.8958904109589,7.86301369863014,8.49041095890411,9.14471143049629,10.7013698630137,11.6465753424658,12.8958904109589,14.6109589041096,18.3945205479452,22.1424657534247,25.8960775507149,29.3960775507149,2.25753424657534,2.8958904109589,3.8958904109589,7.86301369863014,10.7013698630137,11.6465753424658,14.6109589041096,18.3945205479452,25.8960775507149,29.3960775507149
2.25479452054795,2.67945205479452,2.89315068493151,3.64657534246575,3.89315068493151,4.4986301369863,4.89315068493151,5.1419717044689,6.89315068493151,7.86027397260274,8.48767123287671,9.1419717044689,10.6986301369863,11.6438356164384,12.8931506849315,14.6082191780822,18.3917808219178,22.1397260273973,25.8933378246875,29.3933378246875,2.25479452054795,2.67945205479452,3.64657534246575,4.4986301369863,9.1419717044689,14.6082191780822,18.3917808219178,22.1397260273973,25.8933378246875,29.3933378246875
2.25205479452055,2.67671232876712,2.89041095890411,3.64383561643836,3.89041095890411,4.4958904109589,4.89041095890411,5.1392319784415,6.89041095890411,7.85753424657534,8.48493150684931,9.1392319784415,10.6958904109589,11.641095890411,12.8904109589041,14.6054794520548,18.3890410958904,22.1369863013699,25.8905980986601,29.3905980986601,2.67671232876712,3.64383561643836,4.89041095890411,5.1392319784415,6.89041095890411,10.6958904109589,12.8904109589041,14.6054794520548,18.3890410958904,29.3905980986601
2.24931506849315,2.67397260273973,2.88767123287671,3.64109589041096,3.88767123287671,4.49315068493151,4.88767123287671,5.1364922524141,6.88767123287671,7.85479452054795,8.48219178082192,9.1364922524141,10.6931506849315,11.6383561643836,12.8876712328767,14.6027397260274,18.386301369863,22.1342465753425,25.8878583726327,29.3878583726327,2.67397260273973,2.88767123287671,3.88767123287671,6.88767123287671,7.85479452054795,8.48219178082192,9.1364922524141,18.386301369863,22.1342465753425,25.8878583726327
2.24109589041096,2.66575342465753,2.87945205479452,3.63287671232877,3.87945205479452,4.48493150684931,4.87945205479452,5.12827307433191,6.87945205479452,7.84657534246575,8.47397260273973,9.12827307433191,10.6849315068493,11.6301369863014,12.8794520547945,14.5945205479452,18.3780821917808,22.1260273972603,25.8796391945505,29.3796391945505,2.87945205479452,3.63287671232877,4.48493150684931,4.87945205479452,5.12827307433191,6.87945205479452,8.47397260273973,11.6301369863014,14.5945205479452,29.3796391945505
2.23835616438356,2.66301369863014,2.87671232876712,3.63013698630137,3.87671232876712,4.48219178082192,4.87671232876712,5.12553334830451,6.87671232876712,7.84383561643836,8.47123287671233,9.12553334830451,10.6821917808219,11.627397260274,12.8767123287671,14.5917808219178,18.3753424657534,22.1232876712329,25.8768994685231,29.3768994685231,2.66301369863014,3.87671232876712,4.87671232876712,6.87671232876712,8.47123287671233,11.627397260274,12.8767123287671,14.5917808219178,22.1232876712329,25.8768994685231
2.23561643835616,2.66027397260274,2.87397260273973,3.62739726027397,3.87397260273973,4.47945205479452,4.87397260273973,5.12279362227712,6.87397260273973,7.84109589041096,8.46849315068493,9.12279362227712,10.6794520547945,11.6246575342466,12.8739726027397,14.5890410958904,18.372602739726,22.1205479452055,25.8741597424957,29.3741597424957,2.23561643835616,2.66027397260274,2.87397260273973,3.87397260273973,4.87397260273973,10.6794520547945,12.8739726027397,18.372602739726,25.8741597424957,29.3741597424957
2.23287671232877,2.65753424657534,2.87123287671233,3.62465753424658,3.87123287671233,4.47671232876712,4.87123287671233,5.12005389624972,6.87123287671233,7.83835616438356,8.46575342465754,9.12005389624972,10.6767123287671,11.6219178082192,12.8712328767123,14.586301369863,18.3698630136986,22.1178082191781,25.8714200164683,29.3714200164683,2.65753424657534,2.87123287671233,4.47671232876712,5.12005389624972,6.87123287671233,7.83835616438356,8.46575342465754,10.6767123287671,11.6219178082192,22.1178082191781
2.23013698630137,2.65479452054795,2.86849315068493,3.62191780821918,3.86849315068493,4.47397260273973,4.86849315068493,5.11731417022232,6.86849315068493,7.83561643835616,8.46301369863014,9.11731417022232,10.6739726027397,11.6191780821918,12.8684931506849,14.5835616438356,18.3671232876712,22.1150684931507,25.8686802904409,29.3686802904409,2.86849315068493,4.47397260273973,4.86849315068493,5.11731417022232,7.83561643835616,8.46301369863014,9.11731417022232,14.5835616438356,18.3671232876712,22.1150684931507
2.22191780821918,2.64657534246575,2.86027397260274,3.61369863013699,3.86027397260274,4.46575342465753,4.86027397260274,5.10909499214013,6.86027397260274,7.82739726027397,8.45479452054795,9.10909499214013,10.6657534246575,11.6109589041096,12.8602739726027,14.5753424657534,18.358904109589,22.1068493150685,25.8604611123587,29.3604611123587,3.86027397260274,6.86027397260274,7.82739726027397,8.45479452054795,9.10909499214013,12.8602739726027,18.358904109589,22.1068493150685,25.8604611123587,29.3604611123587
2.21917808219178,2.64383561643836,2.85753424657534,3.61095890410959,3.85753424657534,4.46301369863014,4.85753424657534,5.10635526611273,6.85753424657534,7.82465753424658,8.45205479452055,9.10635526611273,10.6630136986301,11.6082191780822,12.8575342465753,14.572602739726,18.3561643835616,22.1041095890411,25.8577213863313,29.3577213863313,3.61095890410959,3.85753424657534,4.46301369863014,4.85753424657534,7.82465753424658,10.6630136986301,12.8575342465753,14.572602739726,18.3561643835616,25.8577213863313
2.21643835616438,2.64109589041096,2.85479452054795,3.60821917808219,3.85479452054795,4.46027397260274,4.85479452054795,5.10361554008534,6.85479452054795,7.82191780821918,8.44931506849315,9.10361554008534,10.6602739726027,11.6054794520548,12.8547945205479,14.5698630136986,18.3534246575342,22.1013698630137,25.8549816603039,29.3549816603039,2.85479452054795,3.60821917808219,4.46027397260274,4.85479452054795,6.85479452054795,8.44931506849315,11.6054794520548,12.8547945205479,25.8549816603039,29.3549816603039
2.21369863013699,2.63835616438356,2.85205479452055,3.60547945205479,3.85205479452055,4.45753424657534,4.85205479452055,5.10087581405794,6.85205479452055,7.81917808219178,8.44657534246575,9.10087581405794,10.6575342465753,11.6027397260274,12.8520547945205,14.5671232876712,18.3506849315068,22.0986301369863,25.8522419342765,29.3522419342765,2.21369863013699,2.85205479452055,3.60547945205479,4.45753424657534,6.85205479452055,7.81917808219178,11.6027397260274,18.3506849315068,22.0986301369863,25.8522419342765
2.21095890410959,2.63561643835616,2.84931506849315,3.6027397260274,3.84931506849315,4.45479452054795,4.84931506849315,5.09813608803054,6.84931506849315,7.81643835616438,8.44383561643836,9.09813608803054,10.6547945205479,11.6,12.8493150684932,14.5643835616438,18.3479452054795,22.0958904109589,25.8495022082491,29.3495022082491,2.63561643835616,5.09813608803054,7.81643835616438,8.44383561643836,9.09813608803054,12.8493150684932,14.5643835616438,18.3479452054795,22.0958904109589,25.8495022082491
2.2027397260274,2.62739726027397,2.84109589041096,3.59452054794521,3.84109589041096,4.44657534246575,4.84109589041096,5.08991690994835,6.84109589041096,7.80821917808219,8.43561643835616,9.08991690994835,10.6465753424658,11.5917808219178,12.841095890411,14.5561643835616,18.3397260273973,22.0876712328767,25.8412830301669,29.3412830301669,2.2027397260274,2.62739726027397,2.84109589041096,3.84109589041096,5.08991690994835,8.43561643835616,10.6465753424658,12.841095890411,18.3397260273973,29.3412830301669
2.2,2.62465753424658,2.83835616438356,3.59178082191781,3.83835616438356,4.44383561643836,4.83835616438356,5.08717718392095,6.83835616438356,7.80547945205479,8.43287671232877,9.08717718392095,10.6438356164384,11.5890410958904,12.8383561643836,14.5534246575342,18.3369863013699,22.0849315068493,25.8385433041395,29.3385433041395,2.83835616438356,3.59178082191781,3.83835616438356,4.83835616438356,5.08717718392095,11.5890410958904,18.3369863013699,22.0849315068493,25.8385433041395,29.3385433041395
2.1972602739726,2.62191780821918,2.83561643835616,3.58904109589041,3.83561643835616,4.44109589041096,4.83561643835616,5.08443745789356,6.83561643835616,7.8027397260274,8.43013698630137,9.08443745789356,10.641095890411,11.586301369863,12.8356164383562,14.5506849315068,18.3342465753425,22.0821917808219,25.8358035781121,29.3358035781121,2.83561643835616,3.58904109589041,4.44109589041096,5.08443745789356,6.83561643835616,8.43013698630137,9.08443745789356,10.641095890411,11.586301369863,29.3358035781121
2.19452054794521,2.61917808219178,2.83287671232877,3.58630136986301,3.83287671232877,4.43835616438356,4.83287671232877,5.08169773186616,6.83287671232877,7.8,8.42739726027397,9.08169773186616,10.6383561643836,11.5835616438356,12.8328767123288,14.5479452054795,18.3315068493151,22.0794520547945,25.8330638520847,29.3330638520847,2.83287671232877,3.58630136986301,3.83287671232877,4.83287671232877,7.8,9.08169773186616,11.5835616438356,22.0794520547945,25.8330638520847,29.3330638520847
2.19178082191781,2.61643835616438,2.83013698630137,3.58356164383562,3.83013698630137,4.43561643835616,4.83013698630137,5.07895800583876,6.83013698630137,7.7972602739726,8.42465753424658,9.07895800583876,10.6356164383562,11.5808219178082,12.8301369863014,14.5452054794521,18.3287671232877,22.0767123287671,25.8303241260573,29.3303241260573,2.83013698630137,3.83013698630137,4.83013698630137,5.07895800583876,6.83013698630137,9.07895800583876,10.6356164383562,12.8301369863014,14.5452054794521,18.3287671232877
2.18356164383562,2.60821917808219,2.82191780821918,3.57534246575342,3.82191780821918,4.42739726027397,4.82191780821918,5.07073882775657,6.82191780821918,7.78904109589041,8.41643835616438,9.07073882775657,10.627397260274,11.572602739726,12.8219178082192,14.5369863013699,18.3205479452055,22.0684931506849,25.8221049479751,29.3221049479751,2.18356164383562,3.57534246575342,3.82191780821918,4.42739726027397,7.78904109589041,8.41643835616438,11.572602739726,14.5369863013699,18.3205479452055,25.8221049479751
2.18082191780822,2.60547945205479,2.81917808219178,3.57260273972603,3.81917808219178,4.42465753424658,4.81917808219178,5.06799910172917,6.81917808219178,7.78630136986301,8.41369863013699,9.06799910172917,10.6246575342466,11.5698630136986,12.8191780821918,14.5342465753425,18.3178082191781,22.0657534246575,25.8193652219478,29.3193652219478,2.18082191780822,2.81917808219178,5.06799910172917,6.81917808219178,7.78630136986301,8.41369863013699,9.06799910172917,10.6246575342466,12.8191780821918,18.3178082191781
2.17808219178082,2.6027397260274,2.81643835616438,3.56986301369863,3.81643835616438,4.42191780821918,4.81643835616438,5.06525937570177,6.81643835616438,7.78356164383562,8.41095890410959,9.06525937570177,10.6219178082192,11.5671232876712,12.8164383561644,14.5315068493151,18.3150684931507,22.0630136986301,25.8166254959204,29.3166254959204,2.17808219178082,3.81643835616438,4.42191780821918,4.81643835616438,7.78356164383562,8.41095890410959,11.5671232876712,14.5315068493151,25.8166254959204,29.3166254959204
2.17534246575342,2.6,2.81369863013699,3.56712328767123,3.81369863013699,4.41917808219178,4.81369863013699,5.06251964967438,6.81369863013699,7.78082191780822,8.40821917808219,9.06251964967438,10.6191780821918,11.5643835616438,12.813698630137,14.5287671232877,18.3123287671233,22.0602739726027,25.813885769893,29.313885769893,2.6,2.81369863013699,3.81369863013699,4.41917808219178,6.81369863013699,7.78082191780822,14.5287671232877,18.3123287671233,22.0602739726027,29.313885769893
2.17260273972603,2.5972602739726,2.81095890410959,3.56438356164384,3.81095890410959,4.41643835616438,4.81095890410959,5.05977992364698,6.81095890410959,7.77808219178082,8.4054794520548,9.05977992364698,10.6164383561644,11.5616438356164,12.8109589041096,14.5260273972603,18.3095890410959,22.0575342465753,25.8111460438656,29.3111460438656,2.5972602739726,3.56438356164384,4.41643835616438,4.81095890410959,7.77808219178082,8.4054794520548,11.5616438356164,12.8109589041096,22.0575342465753,29.3111460438656
2.16438356164384,2.58904109589041,2.8027397260274,3.55616438356164,3.8027397260274,4.40821917808219,4.8027397260274,5.05156074556479,6.8027397260274,7.76986301369863,8.3972602739726,9.05156074556479,10.6082191780822,11.5534246575342,12.8027397260274,14.5178082191781,18.3013698630137,22.0493150684932,25.8029268657834,29.3029268657834,2.16438356164384,2.8027397260274,3.55616438356164,3.8027397260274,4.8027397260274,8.3972602739726,10.6082191780822,12.8027397260274,14.5178082191781,18.3013698630137
